iter	Passed	Remaining
1685	7946	39185
1686	7952	39187
1687	7958	39190
1688	7964	39190
1689	7970	39191
1690	7976	39191
1691	7981	39188
1692	7986	39187
1693	7991	39185
1694	7997	39185
1695	8003	39184
1696	8008	39183
1697	8013	39181
1698	8019	39181
1699	8025	39181
1700	8029	39175
1701	8033	39169
1702	8038	39164
1703	8042	39157
1704	8047	39153
1705	8052	39148
1706	8056	39141
1707	8060	39134
1708	8066	39133
1709	8070	39126
1710	8075	39120
1711	8080	39117
1712	8084	39110
1713	8088	39103
1714	8093	39098
1715	8098	39093
1716	8102	39086
1717	8107	39081
1718	8111	39074
1719	8115	39068
1720	8120	39062
1721	8124	39055
1722	8129	39051
1723	8133	39046
1724	8137	39037
1725	8142	39032
1726	8147	39029
1727	8151	39022
1728	8156	39016
1729	8160	39008
1730	8164	39001
1731	8169	38997
1732	8173	38991
1733	8178	38985
1734	8182	38979
1735	8187	38973
1736	8191	38966
1737	8196	38964
1738	8200	38958
1739	8205	38950
1740	8209	38945
1741	8214	38939
1742	8218	38931
1743	8222	38924
1744	8226	38918
1745	8231	38915
1746	8237	38913
1747	8241	38908
1748	8247	38906
1749	8252	38903
1750	8257	38899
1751	8261	38893
1752	8266	38890
1753	8271	38884
1754	8276	38883
1755	8281	38878
1756	8286	38875
1757	8290	38869
1758	8295	38866
1759	8301	38864
1760	8306	38863
1761	8311	38859
1762	8316	38853
1763	8321	38851
1764	8326	38849
1765	8333	38855
1766	8340	38861
1767	8346	38862
1768	8352	38863
1769	8358	38866
1770	8364	38865
1771	8372	38876
1772	8377	38872
1773	8384	38877
1774	8389	38875
1775	8394	38873
1776	8404	38890
1777	8411	38897
1778	8418	38901
1779	8425	38909
1780	8436	38931
1781	8443	38938
1782	8448	38935
1783	8453	38930
1784	8458	38929
1785	8463	38926
1786	8469	38925
1787	8474	38923
1788	8481	38926
1789	8486	38923
1790	8491	38921
1791	8496	38917
1792	8500	38911
1793	8506	38908
1794	8511	38904
1795	8515	38896
1796	8519	38891
1797	8524	38886
1798	8528	38878
1799	8533	38872
1800	8538	38873
1801	8544	38872
1802	8548	38864
1803	8553	38860
1804	8558	38855
1805	8562	38848
1806	8567	38844
1807	8571	38839
1808	8576	38834
1809	8581	38828
1810	8585	38822
1811	8591	38820
1812	8595	38815
1813	8600	38810
1814	8604	38803
1815	8609	38798
1816	8614	38795
1817	8618	38789
1818	8623	38785
1819	8628	38779
1820	8632	38774
1821	8638	38772
1822	8644	38774
1823	8650	38775
1824	8656	38777
1825	8662	38776
1826	8667	38773
1827	8672	38769
1828	8677	38768
1829	8683	38767
1830	8689	38767
1831	8695	38770
1832	8702	38773
1833	8707	38770
1834	8713	38769
1835	8719	38770
1836	8724	38769
1837	8730	38771
1838	8736	38768
1839	8741	38765
1840	8745	38759
1841	8749	38752
1842	8754	38745
1843	8758	38739
1844	8762	38731
1845	8766	38723
1846	8771	38717
1847	8775	38708
1848	8779	38702
1849	8783	38694
1850	8787	38686
1851	8791	38678
1852	8795	38670
1853	8799	38663
1854	8803	38655
1855	8807	38648
1856	8811	38640
1857	8815	38632
1858	8820	38627
1859	8824	38619
1860	8828	38612
1861	8833	38607
1862	8837	38601
1863	8842	38597
1864	8847	38591
1865	8851	38584
1866	8856	38579
1867	8860	38574
1868	8865	38568
1869	8869	38562
1870	8874	38556
1871	8878	38549
1872	8883	38545
1873	8888	38540
1874	8892	38534
1875	8897	38532
1876	8903	38530
1877	8908	38528
1878	8913	38523
1879	8918	38519
1880	8923	38516
1881	8929	38517
1882	8936	38522
1883	8943	38526
1884	8951	38534
1885	8956	38533
1886	8962	38532
1887	8968	38534
1888	8974	38533
1889	8983	38548
1890	8988	38544
1891	8993	38539
1892	8997	38534
1893	9002	38527
1894	9006	38522
1895	9011	38517
1896	9016	38513
1897	9021	38508
1898	9025	38502
1899	9030	38496
1900	9034	38490
1901	9039	38487
1902	9044	38481
1903	9049	38477
1904	9053	38472
1905	9058	38466
1906	9062	38461
1907	9067	38455
1908	9071	38447
1909	9075	38440
1910	9080	38434
1911	9084	38429
1912	9089	38424
1913	9093	38418
1914	9097	38410
1915	9102	38404
1916	9106	38397
1917	9110	38389
1918	9115	38385
1919	9119	38379
1920	9124	38373
1921	9129	38368
1922	9133	38362
1923	9137	38356
1924	9142	38351
1925	9147	38346
1926	9151	38339
1927	9156	38333
1928	9160	38328
1929	9165	38322
1930	9169	38316
1931	9173	38309
1932	9179	38308
1933	9184	38303
1934	9188	38297
1935	9193	38291
1936	9197	38286
1937	9201	38279
1938	9206	38272
1939	9211	38269
1940	9215	38262
1941	9219	38256
1942	9224	38251
1943	9228	38245
1944	9233	38239
1945	9238	38234
1946	9242	38228
1947	9247	38223
1948	9252	38220
1949	9256	38213
1950	9261	38208
1951	9265	38202
1952	9269	38194
1953	9274	38187
1954	9280	38188
1955	9284	38182
1956	9289	38176
1957	9294	38173
1958	9298	38166
1959	9302	38158
1960	9306	38152
1961	9311	38149
1962	9316	38144
1963	9321	38139
1964	9326	38136
1965	9331	38130
1966	9336	38130
1967	9341	38126
1968	9346	38123
1969	9351	38117
1970	9356	38112
1971	9361	38111
1972	9366	38107
1973	9371	38102
1974	9377	38103
1975	9382	38099
1976	9386	38092
1977	9392	38091
1978	9397	38087
1979	9402	38083
1980	9406	38077
1981	9411	38073
1982	9416	38068
1983	9420	38061
1984	9426	38060
1985	9431	38056
1986	9436	38053
1987	9440	38048
1988	9445	38043
1989	9450	38039
1990	9454	38033
1991	9459	38028
1992	9464	38023
1993	9468	38017
1994	9473	38012
1995	9478	38009
1996	9482	38002
1997	9487	37997
1998	9492	37993
1999	9496	37986
2000	9500	37979
2001	9505	37973
2002	9509	37968
2003	9514	37963
2004	9519	37957
2005	9523	37950
2006	9527	37945
2007	9532	37941
2008	9537	37935
2009	9541	37930
2010	9546	37924
2011	9550	37915
2012	9554	37909
2013	9559	37903
2014	9563	37897
2015	9568	37892
2016	9572	37887
2017	9577	37882
2018	9581	37876
2019	9586	37869
2020	9590	37864
2021	9594	37857
2022	9598	37850
2023	9603	37844
2024	9608	37839
2025	9612	37831
2026	9616	37825
2027	9620	37819
2028	9625	37812
2029	9629	37807
2030	9634	37803
2031	9639	37798
2032	9643	37792
2033	9648	37786
2034	9652	37778
2035	9657	37774
2036	9661	37766
2037	9665	37759
2038	9670	37755
2039	9675	37752
2040	9679	37747
2041	9685	37744
2042	9690	37742
2043	9695	37738
2044	9700	37733
2045	9706	37733
2046	9712	37734
2047	9720	37742
2048	9726	37741
2049	9734	37750
2050	9743	37762
2051	9748	37760
2052	9755	37762
2053	9759	37756
2054	9764	37753
2055	9769	37749
2056	9774	37744
2057	9779	37740
2058	9785	37738
2059	9790	37734
2060	9794	37730
2061	9800	37729
2062	9805	37725
2063	9810	37722
2064	9815	37718
2065	9821	37716
2066	9826	37714
2067	9832	37714
2068	9837	37710
2069	9843	37707
2070	9848	37704
2071	9853	37703
2072	9858	37699
2073	9863	37693
2074	9868	37689
2075	9872	37683
2076	9877	37677
2077	9881	37673
2078	9886	37668
2079	9891	37663
2080	9896	37658
2081	9901	37654
2082	9905	37648
2083	9910	37643
2084	9914	37638
2085	9919	37634
2086	9924	37629
2087	9929	37624
2088	9933	37618
2089	9938	37613
2090	9943	37609
2091	9947	37602
2092	9952	37598
2093	9956	37592
2094	9961	37588
2095	9966	37582
2096	9970	37577
2097	9975	37573
2098	9980	37568
2099	9985	37564
2100	9990	37559
2101	9994	37552
2102	9999	37547
2103	10005	37548
2104	10010	37545
2105	10021	37565
2106	10027	37563
2107	10033	37564
2108	10039	37562
2109	10047	37571
2110	10053	37569
2111	10061	37578
2112	10066	37573
2113	10071	37570
2114	10076	37565
2115	10081	37561
2116	10085	37555
2117	10090	37551
2118	10095	37545
2119	10100	37542
2120	10105	37537
2121	10109	37532
2122	10114	37529
2123	10121	37530
2124	10128	37535
2125	10134	37535
2126	10140	37533
2127	10147	37536
2128	10153	37537
2129	10159	37539
2130	10166	37541
2131	10171	37539
2132	10178	37540
2133	10184	37538
2134	10188	37533
2135	10192	37526
2136	10197	37519
2137	10201	37514
2138	10205	37505
2139	10210	37500
2140	10214	37495
2141	10218	37487
2142	10223	37481
2143	10227	37475
2144	10231	37467
2145	10236	37462
2146	10240	37455
2147	10244	37449
2148	10249	37444
2149	10253	37436
2150	10258	37431
2151	10262	37425
2152	10266	37417
2153	10270	37411
2154	10275	37405
2155	10279	37400
2156	10284	37393
2157	10287	37385
2158	10292	37379
2159	10297	37374
2160	10301	37367
2161	10305	37360
2162	10309	37353
2163	10314	37349
2164	10319	37343
2165	10323	37338
2166	10327	37331
2167	10332	37325
2168	10336	37319
2169	10340	37312
2170	10345	37306
2171	10349	37301
2172	10354	37294
2173	10358	37289
2174	10363	37284
2175	10367	37278
2176	10372	37272
2177	10376	37265
2178	10380	37258
2179	10384	37251
2180	10388	37245
2181	10393	37238
2182	10397	37230
2183	10401	37224
2184	10406	37219
2185	10410	37212
2186	10415	37208
2187	10419	37202
2188	10423	37193
2189	10427	37188
2190	10431	37180
2191	10436	37174
2192	10440	37168
2193	10444	37161
2194	10449	37156
2195	10453	37149
2196	10457	37143
2197	10462	37137
2198	10466	37129
2199	10470	37123
2200	10475	37119
2201	10479	37112
2202	10484	37106
2203	10488	37100
2204	10492	37093
2205	10497	37087
2206	10501	37079
2207	10505	37072
2208	10509	37066
2209	10513	37059
2210	10518	37055
2211	10523	37052
2212	10528	37045
2213	10532	37039
2214	10537	37035
2215	10541	37028
2216	10546	37022
2217	10550	37016
2218	10554	37010
2219	10558	37004
2220	10563	36997
2221	10567	36989
2222	10572	36985
2223	10576	36978
2224	10580	36972
2225	10584	36965
2226	10588	36957
2227	10592	36951
2228	10597	36945
2229	10601	36938
2230	10605	36932
2231	10609	36925
2232	10614	36920
2233	10618	36914
2234	10622	36906
2235	10627	36900
2236	10631	36893
2237	10635	36887
2238	10639	36880
2239	10643	36872
2240	10648	36867
2241	10652	36860
2242	10656	36852
2243	10660	36846
2244	10664	36839
2245	10668	36832
2246	10673	36827
2247	10677	36821
2248	10682	36814
2249	10686	36807
2250	10690	36801
2251	10694	36794
2252	10698	36787
2253	10702	36780
2254	10707	36775
2255	10711	36768
2256	10716	36763
2257	10720	36756
2258	10724	36750
2259	10728	36743
2260	10732	36735
2261	10736	36729
2262	10741	36723
2263	10745	36716
2264	10749	36710
2265	10753	36703
2266	10758	36697
2267	10762	36689
2268	10766	36683
2269	10770	36677
2270	10774	36670
2271	10778	36663
2272	10783	36656
2273	10787	36649
2274	10791	36643
2275	10795	36636
2276	10799	36628
2277	10803	36623
2278	10808	36616
2279	10813	36612
2280	10817	36607
2281	10822	36602
2282	10827	36597
2283	10831	36591
2284	10835	36584
2285	10840	36579
2286	10844	36573
2287	10848	36566
2288	10852	36559
2289	10856	36552
2290	10861	36546
2291	10865	36540
2292	10869	36533
2293	10873	36527
2294	10877	36520
2295	10881	36513
2296	10886	36506
2297	10889	36498
2298	10894	36493
2299	10898	36486
2300	10902	36479
2301	10907	36474
2302	10911	36466
2303	10916	36463
2304	10921	36459
2305	10925	36453
2306	10929	36446
2307	10933	36439
2308	10938	36433
2309	10942	36427
2310	10947	36422
2311	10951	36416
2312	10955	36410
2313	10959	36403
2314	10963	36396
2315	10967	36388
2316	10972	36382
2317	10976	36375
2318	10980	36368
2319	10984	36363
2320	10989	36358
2321	10993	36351
2322	10997	36345
2323	11002	36339
2324	11006	36333
2325	11010	36327
2326	11015	36321
2327	11019	36314
2328	11023	36309
2329	11027	36302
2330	11032	36295
2331	11036	36289
2332	11040	36282
2333	11044	36276
2334	11049	36270
2335	11053	36263
2336	11057	36257
2337	11061	36249
2338	11065	36243
2339	11070	36239
2340	11074	36232
2341	11078	36226
2342	11082	36219
2343	11087	36212
2344	11090	36205
2345	11095	36198
2346	11099	36192
2347	11103	36185
2348	11108	36181
2349	11112	36174
2350	11116	36167
2351	11120	36161
2352	11124	36154
2353	11128	36147
2354	11132	36140
2355	11136	36133
2356	11141	36127
2357	11145	36120
2358	11149	36114
2359	11154	36109
2360	11158	36103
2361	11162	36096
2362	11166	36090
2363	11171	36084
2364	11175	36077
2365	11179	36070
2366	11183	36064
2367	11187	36058
2368	11192	36051
2369	11196	36046
2370	11201	36040
2371	11205	36034
2372	11209	36027
2373	11213	36021
2374	11217	36015
2375	11222	36009
2376	11226	36003
2377	11230	35997
2378	11234	35990
2379	11239	35984
2380	11243	35977
2381	11247	35971
2382	11251	35965
2383	11255	35958
2384	11260	35951
2385	11264	35945
2386	11268	35938
2387	11272	35932
2388	11276	35926
2389	11280	35919
2390	11285	35913
2391	11289	35907
2392	11293	35901
2393	11298	35897
2394	11303	35891
2395	11308	35888
2396	11313	35885
2397	11323	35895
2398	11330	35899
2399	11336	35900
2400	11344	35904
2401	11354	35915
2402	11359	35912
2403	11365	35912
2404	11371	35910
2405	11376	35905
2406	11380	35901
2407	11385	35897
2408	11390	35894
2409	11395	35890
2410	11402	35890
2411	11407	35888
2412	11412	35882
2413	11416	35877
2414	11421	35872
2415	11425	35866
2416	11431	35863
2417	11435	35859
2418	11440	35852
2419	11444	35847
2420	11449	35842
2421	11454	35838
2422	11458	35833
2423	11463	35829
2424	11469	35827
2425	11473	35820
2426	11479	35820
2427	11484	35817
2428	11489	35812
2429	11494	35807
2430	11499	35804
2431	11505	35801
2432	11510	35797
2433	11514	35793
2434	11519	35789
2435	11524	35785
2436	11529	35781
2437	11534	35777
2438	11539	35773
2439	11548	35782
2440	11554	35781
2441	11560	35780
2442	11567	35780
2443	11573	35779
2444	11583	35792
2445	11590	35794
2446	11596	35792
2447	11601	35789
2448	11606	35785
2449	11610	35778
2450	11615	35773
2451	11619	35767
2452	11623	35762
2453	11628	35756
2454	11633	35752
2455	11637	35746
2456	11642	35741
2457	11646	35734
2458	11650	35729
2459	11655	35725
2460	11660	35721
2461	11664	35715
2462	11669	35710
2463	11673	35703
2464	11679	35701
2465	11683	35695
2466	11688	35690
2467	11693	35686
2468	11698	35684
2469	11703	35678
2470	11707	35673
2471	11712	35668
2472	11717	35664
2473	11721	35658
2474	11727	35655
2475	11731	35649
2476	11736	35644
2477	11740	35639
2478	11745	35635
2479	11750	35630
2480	11754	35623
2481	11759	35618
2482	11763	35613
2483	11768	35608
2484	11773	35604
2485	11778	35599
2486	11782	35593
2487	11786	35588
2488	11791	35583
2489	11796	35579
2490	11801	35574
2491	11806	35569
2492	11810	35563
2493	11815	35559
2494	11820	35557
2495	11825	35553
2496	11831	35550
2497	11835	35545
2498	11841	35542
2499	11846	35539
2500	11851	35536
2501	11856	35531
2502	11861	35527
2503	11865	35521
2504	11870	35517
2505	11876	35515
2506	11881	35511
2507	11886	35506
2508	11890	35501
2509	11895	35497
2510	11901	35497
2511	11907	35494
2512	11912	35489
2513	11916	35485
2514	11921	35481
2515	11926	35476
2516	11931	35472
2517	11936	35467
2518	11941	35463
2519	11945	35458
2520	11950	35454
2521	11955	35450
2522	11960	35444
2523	11964	35439
2524	11969	35434
2525	11973	35426
2526	11977	35421
2527	11982	35416
2528	11986	35409
2529	11990	35404
2530	11995	35398
2531	11999	35392
2532	12004	35387
2533	12008	35381
2534	12013	35376
2535	12017	35371
2536	12021	35364
2537	12026	35358
2538	12030	35352
2539	12035	35347
2540	12038	35339
2541	12042	35332
2542	12047	35326
2543	12051	35319
2544	12055	35313
2545	12059	35307
2546	12063	35299
2547	12067	35293
2548	12072	35289
2549	12077	35284
2550	12081	35277
2551	12085	35272
2552	12090	35266
2553	12095	35263
2554	12100	35260
2555	12105	35254
2556	12110	35252
2557	12115	35247
2558	12119	35241
2559	12124	35235
2560	12128	35230
2561	12132	35223
2562	12137	35217
2563	12141	35211
2564	12145	35205
2565	12149	35199
2566	12154	35193
2567	12158	35187
2568	12162	35180
2569	12166	35173
2570	12171	35169
2571	12175	35163
2572	12179	35156
2573	12183	35150
2574	12188	35144
2575	12192	35138
2576	12197	35133
2577	12202	35130
2578	12206	35123
2579	12210	35117
2580	12214	35109
2581	12218	35103
2582	12222	35097
2583	12227	35091
2584	12230	35083
2585	12234	35076
2586	12238	35070
2587	12242	35063
2588	12247	35057
2589	12251	35051
2590	12255	35044
2591	12259	35037
2592	12263	35030
2593	12267	35024
2594	12272	35019
2595	12276	35012
2596	12280	35006
2597	12284	34999
2598	12288	34993
2599	12293	34988
2600	12297	34983
2601	12301	34976
2602	12305	34970
2603	12310	34964
2604	12314	34957
2605	12319	34954
2606	12324	34949
2607	12329	34945
2608	12333	34940
2609	12338	34935
2610	12342	34929
2611	12346	34923
2612	12351	34916
2613	12355	34910
2614	12359	34904
2615	12364	34899
2616	12368	34894
2617	12373	34888
2618	12377	34881
2619	12381	34875
2620	12385	34868
2621	12390	34864
2622	12394	34858
2623	12399	34853
2624	12403	34848
2625	12407	34841
2626	12412	34836
2627	12416	34831
2628	12421	34825
2629	12425	34819
2630	12429	34812
2631	12433	34805
2632	12437	34800
2633	12442	34795
2634	12446	34788
2635	12450	34782
2636	12454	34776
2637	12459	34769
2638	12463	34764
2639	12468	34759
2640	12472	34753
2641	12476	34748
2642	12480	34741
2643	12484	34734
2644	12488	34727
2645	12493	34722
2646	12498	34718
2647	12502	34712
2648	12506	34705
2649	12510	34698
2650	12514	34692
2651	12519	34687
2652	12523	34682
2653	12527	34675
2654	12531	34668
2655	12535	34661
2656	12539	34655
2657	12543	34649
2658	12547	34642
2659	12552	34636
2660	12555	34629
2661	12559	34622
2662	12563	34615
2663	12568	34611
2664	12573	34606
2665	12577	34599
2666	12581	34593
2667	12585	34587
2668	12590	34581
2669	12594	34574
2670	12599	34570
2671	12603	34565
2672	12607	34559
2673	12612	34553
2674	12616	34547
2675	12620	34541
2676	12624	34535
2677	12628	34529
2678	12633	34523
2679	12637	34517
2680	12641	34510
2681	12645	34504
2682	12649	34498
2683	12654	34493
2684	12658	34488
2685	12663	34483
2686	12668	34477
2687	12672	34471
2688	12676	34465
2689	12680	34459
2690	12685	34453
2691	12689	34448
2692	12694	34443
2693	12698	34437
2694	12702	34431
2695	12706	34424
2696	12711	34419
2697	12715	34413
2698	12719	34407
2699	12723	34401
2700	12727	34394
2701	12731	34387
2702	12735	34381
2703	12739	34375
2704	12744	34369
2705	12748	34363
2706	12752	34356
2707	12756	34348
2708	12760	34343
2709	12764	34337
2710	12768	34331
2711	12772	34325
2712	12777	34320
2713	12782	34314
2714	12787	34312
2715	12792	34308
2716	12796	34302
2717	12801	34297
2718	12805	34291
2719	12810	34285
2720	12814	34280
2721	12818	34274
2722	12823	34268
2723	12827	34261
2724	12831	34255
2725	12835	34249
2726	12839	34242
2727	12843	34236
2728	12847	34230
2729	12851	34224
2730	12855	34217
2731	12859	34211
2732	12864	34205
2733	12868	34199
2734	12872	34193
2735	12876	34187
2736	12882	34184
2737	12887	34180
2738	12892	34176
2739	12897	34173
2740	12903	34171
2741	12908	34168
2742	12913	34164
2743	12918	34161
2744	12923	34156
2745	12928	34152
2746	12934	34150
2747	12938	34145
2748	12943	34140
2749	12948	34137
2750	12953	34132
2751	12958	34130
2752	12963	34125
2753	12969	34123
2754	12973	34118
2755	12978	34112
2756	12982	34106
2757	12987	34102
2758	12992	34097
2759	12997	34094
2760	13001	34088
2761	13006	34084
2762	13011	34080
2763	13016	34075
2764	13020	34070
2765	13025	34064
2766	13029	34059
2767	13034	34056
2768	13039	34050
2769	13043	34044
2770	13048	34040
2771	13053	34035
2772	13057	34030
2773	13062	34026
2774	13066	34021
2775	13071	34014
2776	13075	34010
2777	13080	34004
2778	13084	34000
2779	13089	33995
2780	13094	33990
2781	13098	33985
2782	13103	33981
2783	13108	33976
2784	13113	33972
2785	13118	33969
2786	13123	33965
2787	13128	33960
2788	13133	33956
2789	13137	33951
2790	13142	33946
2791	13147	33942
2792	13152	33939
2793	13157	33935
2794	13163	33933
2795	13168	33929
2796	13173	33925
2797	13179	33923
2798	13184	33919
2799	13189	33914
2800	13193	33909
2801	13197	33904
2802	13202	33898
2803	13207	33894
2804	13212	33890
2805	13217	33886
2806	13221	33881
2807	13226	33877
2808	13231	33872
2809	13236	33867
2810	13240	33862
2811	13245	33856
2812	13249	33851
2813	13254	33847
2814	13259	33843
2815	13264	33838
2816	13268	33833
2817	13273	33828
2818	13278	33824
2819	13283	33820
2820	13288	33816
2821	13293	33812
2822	13298	33808
2823	13302	33803
2824	13308	33800
2825	13313	33796
2826	13318	33793
2827	13323	33789
2828	13328	33785
2829	13332	33779
2830	13337	33773
2831	13341	33769
2832	13346	33763
2833	13350	33757
2834	13355	33752
2835	13359	33748
2836	13364	33742
2837	13368	33737
2838	13373	33732
2839	13378	33727
2840	13383	33723
2841	13388	33719
2842	13392	33715
2843	13397	33710
2844	13402	33705
2845	13406	33700
2846	13411	33697
2847	13416	33692
2848	13420	33686
2849	13425	33680
2850	13429	33676
2851	13434	33670
2852	13439	33665
2853	13444	33663
2854	13449	33659
2855	13454	33654
2856	13459	33650
2857	13463	33644
2858	13468	33639
2859	13472	33635
2860	13477	33629
2861	13482	33625
2862	13486	33620
2863	13491	33614
2864	13495	33608
2865	13499	33603
2866	13504	33598
2867	13508	33593
2868	13514	33589
2869	13518	33583
2870	13522	33577
2871	13527	33572
2872	13531	33566
2873	13536	33563
2874	13540	33557
2875	13544	33551
2876	13548	33545
2877	13553	33538
2878	13557	33532
2879	13561	33526
2880	13564	33519
2881	13569	33513
2882	13573	33507
2883	13577	33501
2884	13582	33496
2885	13587	33492
2886	13591	33486
2887	13595	33480
2888	13599	33474
2889	13604	33469
2890	13608	33462
2891	13612	33457
2892	13616	33450
2893	13620	33443
2894	13624	33436
2895	13628	33430
2896	13632	33424
2897	13636	33418
2898	13640	33411
2899	13644	33405
2900	13648	33399
2901	13652	33393
2902	13657	33387
2903	13661	33381
2904	13665	33376
2905	13669	33370
2906	13673	33363
2907	13678	33358
2908	13683	33353
2909	13687	33347
2910	13691	33341
2911	13695	33334
2912	13699	33328
2913	13703	33323
2914	13707	33317
2915	13711	33311
2916	13715	33304
2917	13719	33297
2918	13723	33290
2919	13727	33284
2920	13731	33278
2921	13735	33272
2922	13739	33266
2923	13744	33260
2924	13748	33254
2925	13752	33249
2926	13757	33243
2927	13761	33238
2928	13766	33233
2929	13770	33228
2930	13775	33224
2931	13780	33219
2932	13785	33215
2933	13789	33209
2934	13793	33204
2935	13797	33197
2936	13802	33192
2937	13806	33186
2938	13810	33180
2939	13814	33174
2940	13818	33167
2941	13822	33160
2942	13826	33154
2943	13830	33148
2944	13834	33142
2945	13838	33136
2946	13842	33129
2947	13847	33123
2948	13851	33118
2949	13855	33111
2950	13859	33105
2951	13863	33099
2952	13868	33094
2953	13872	33088
2954	13876	33083
2955	13880	33077
2956	13885	33071
2957	13889	33066
2958	13893	33059
2959	13897	33054
2960	13901	33047
2961	13905	33041
2962	13910	33035
2963	13913	33028
2964	13918	33023
2965	13922	33016
2966	13927	33012
2967	13931	33006
2968	13935	33000
2969	13939	32993
2970	13943	32987
2971	13947	32983
2972	13952	32978
2973	13957	32973
2974	13961	32969
2975	13966	32964
2976	13971	32959
2977	13976	32956
2978	13981	32951
2979	13986	32947
2980	13990	32941
2981	13995	32936
2982	13999	32932
2983	14004	32927
2984	14008	32921
2985	14013	32916
2986	14017	32911
2987	14022	32906
2988	14027	32902
2989	14031	32897
2990	14036	32893
2991	14041	32888
2992	14045	32883
2993	14051	32880
2994	14056	32877
2995	14061	32872
2996	14066	32868
2997	14071	32864
2998	14078	32865
2999	14083	32861
3000	14088	32856
3001	14092	32851
3002	14097	32846
3003	14102	32842
3004	14107	32838
3005	14112	32834
3006	14117	32831
3007	14122	32826
3008	14127	32822
3009	14131	32817
3010	14137	32814
3011	14142	32811
3012	14147	32806
3013	14152	32802
3014	14156	32798
3015	14161	32792
3016	14166	32788
3017	14172	32788
3018	14178	32785
3019	14183	32781
3020	14187	32776
3021	14194	32774
3022	14199	32770
3023	14203	32766
3024	14208	32762
3025	14213	32757
3026	14218	32752
3027	14223	32749
3028	14228	32745
3029	14233	32741
3030	14238	32736
3031	14243	32734
3032	14248	32730
3033	14253	32726
3034	14258	32722
3035	14263	32717
3036	14268	32712
3037	14273	32709
3038	14279	32707
3039	14283	32702
3040	14289	32699
3041	14294	32695
3042	14299	32692
3043	14305	32690
3044	14310	32686
3045	14315	32682
3046	14320	32678
3047	14325	32674
3048	14331	32672
3049	14336	32668
3050	14341	32664
3051	14346	32660
3052	14352	32657
3053	14357	32655
3054	14362	32650
3055	14367	32646
3056	14372	32642
3057	14377	32639
3058	14383	32635
3059	14388	32632
3060	14393	32628
3061	14398	32624
3062	14403	32620
3063	14408	32615
3064	14413	32612
3065	14418	32608
3066	14423	32604
3067	14428	32600
3068	14433	32596
3069	14438	32593
3070	14443	32589
3071	14449	32585
3072	14454	32582
3073	14459	32577
3074	14464	32573
3075	14469	32569
3076	14474	32566
3077	14479	32563
3078	14484	32559
3079	14489	32555
3080	14494	32550
3081	14499	32546
3082	14504	32541
3083	14508	32536
3084	14514	32533
3085	14519	32529
3086	14524	32525
3087	14529	32521
3088	14534	32517
3089	14539	32514
3090	14544	32510
3091	14549	32506
3092	14554	32501
3093	14559	32497
3094	14564	32492
3095	14569	32489
3096	14574	32486
3097	14579	32481
3098	14585	32478
3099	14590	32474
3100	14595	32470
3101	14600	32466
3102	14605	32463
3103	14610	32459
3104	14615	32454
3105	14620	32450
3106	14624	32446
3107	14630	32442
3108	14635	32438
3109	14639	32433
3110	14644	32428
3111	14648	32422
3112	14653	32418
3113	14657	32413
3114	14662	32407
3115	14666	32402
3116	14671	32396
3117	14676	32392
3118	14680	32386
3119	14684	32382
3120	14689	32376
3121	14693	32371
3122	14697	32365
3123	14701	32359
3124	14706	32353
3125	14710	32347
3126	14714	32342
3127	14719	32337
3128	14723	32332
3129	14728	32327
3130	14733	32322
3131	14737	32318
3132	14742	32313
3133	14747	32308
3134	14751	32302
3135	14755	32297
3136	14760	32291
3137	14764	32286
3138	14769	32282
3139	14774	32277
3140	14779	32273
3141	14783	32268
3142	14788	32263
3143	14792	32257
3144	14796	32251
3145	14800	32245
3146	14804	32239
3147	14809	32234
3148	14813	32227
3149	14817	32222
3150	14821	32215
3151	14825	32208
3152	14829	32202
3153	14833	32196
3154	14837	32191
3155	14841	32185
3156	14846	32180
3157	14850	32174
3158	14854	32168
3159	14858	32162
3160	14863	32157
3161	14867	32151
3162	14872	32147
3163	14876	32141
3164	14880	32135
3165	14884	32129
3166	14888	32123
3167	14892	32116
3168	14896	32110
3169	14900	32104
3170	14904	32097
3171	14908	32091
3172	14912	32085
3173	14916	32079
3174	14920	32073
3175	14924	32067
3176	14928	32061
3177	14933	32056
3178	14937	32050
3179	14941	32044
3180	14945	32038
3181	14949	32032
3182	14953	32025
3183	14957	32019
3184	14961	32014
3185	14966	32008
3186	14970	32002
3187	14974	31997
3188	14979	31992
3189	14983	31985
3190	14987	31980
3191	14991	31974
3192	14995	31968
3193	14999	31962
3194	15004	31957
3195	15008	31951
3196	15012	31946
3197	15017	31941
3198	15021	31935
3199	15025	31929
3200	15030	31924
3201	15035	31920
3202	15039	31914
3203	15043	31909
3204	15048	31904
3205	15052	31898
3206	15056	31892
3207	15062	31889
3208	15066	31884
3209	15070	31878
3210	15075	31873
3211	15080	31869
3212	15084	31864
3213	15088	31858
3214	15092	31852
3215	15097	31846
3216	15101	31841
3217	15106	31837
3218	15111	31833
3219	15116	31829
3220	15120	31823
3221	15125	31819
3222	15130	31814
3223	15134	31809
3224	15140	31806
3225	15145	31801
3226	15149	31797
3227	15154	31792
3228	15158	31787
3229	15163	31782
3230	15168	31777
3231	15173	31773
3232	15178	31770
3233	15183	31765
3234	15188	31761
3235	15193	31758
3236	15198	31753
3237	15202	31748
3238	15207	31743
