iter	Logloss
1514	0.3098268583
1515	0.3098208759
1516	0.309815794
1517	0.3098103357
1518	0.3098040098
1519	0.3097992318
1520	0.309795013
1521	0.3097909
1522	0.3097853734
1523	0.3097788559
1524	0.3097753836
1525	0.3097704801
1526	0.3097654312
1527	0.3097605013
1528	0.3097528719
1529	0.3097492895
1530	0.309744866
1531	0.3097394495
1532	0.3097334208
1533	0.3097299947
1534	0.309725263
1535	0.3097198861
1536	0.3097133466
1537	0.3097086875
1538	0.3097039623
1539	0.3096992217
1540	0.3096935013
1541	0.3096887608
1542	0.3096836481
1543	0.3096770227
1544	0.3096726719
1545	0.3096673566
1546	0.3096614073
1547	0.3096545837
1548	0.3096494931
1549	0.309644867
1550	0.3096383099
1551	0.3096310416
1552	0.3096255194
1553	0.3096194489
1554	0.3096149725
1555	0.3096092257
1556	0.3096054958
1557	0.3095988264
1558	0.309595244
1559	0.309589528
1560	0.3095826693
1561	0.3095761298
1562	0.309571332
1563	0.3095648519
1564	0.3095597348
1565	0.3095539616
1566	0.3095473737
1567	0.3095407373
1568	0.3095345369
1569	0.3095280657
1570	0.3095231732
1571	0.3095173053
1572	0.3095108561
1573	0.3095064105
1574	0.3095036604
1575	0.3094980523
1576	0.3094938006
1577	0.3094889785
1578	0.3094827407
1579	0.3094780728
1580	0.3094733014
1581	0.3094682261
1582	0.309462607
1583	0.3094571398
1584	0.3094528529
1585	0.309447837
1586	0.3094440102
1587	0.3094376271
1588	0.309432281
1589	0.3094258935
1590	0.3094219896
1591	0.3094172336
1592	0.3094119294
1593	0.3094053855
1594	0.3094010588
1595	0.3093964041
1596	0.3093915381
1597	0.3093870089
1598	0.3093821758
1599	0.309378305
1600	0.3093721156
1601	0.309365924
1602	0.3093597456
1603	0.3093547474
1604	0.309348732
1605	0.3093452729
1606	0.3093414373
1607	0.3093372538
1608	0.3093327378
1609	0.3093267686
1610	0.3093230386
1611	0.3093173579
1612	0.3093124632
1613	0.3093069189
1614	0.3093017336
1615	0.3092973585
1616	0.3092918209
1617	0.3092877585
1618	0.3092826546
1619	0.3092767691
1620	0.3092712468
1621	0.3092660351
1622	0.30926046
1623	0.3092541627
1624	0.309247839
1625	0.3092433759
1626	0.3092377105
1627	0.3092316048
1628	0.3092275512
1629	0.3092218638
1630	0.3092169229
1631	0.30921063
1632	0.3092062065
1633	0.3092008891
1634	0.3091957654
1635	0.309190732
1636	0.3091863195
1637	0.3091826974
1638	0.3091770739
1639	0.3091734739
1640	0.3091700192
1641	0.3091652918
1642	0.3091596529
1643	0.3091541527
1644	0.3091494385
1645	0.3091461974
1646	0.3091404176
1647	0.3091354943
1648	0.3091301107
1649	0.3091255001
1650	0.3091183045
1651	0.3091125488
1652	0.3091063903
1653	0.3091002251
1654	0.3090959337
1655	0.3090921575
1656	0.3090864944
1657	0.3090805736
1658	0.3090759542
1659	0.3090703174
1660	0.3090647996
1661	0.3090602682
1662	0.3090543254
1663	0.3090479775
1664	0.3090437103
1665	0.3090395621
1666	0.3090342886
1667	0.3090291826
1668	0.3090237704
1669	0.3090187326
1670	0.3090136617
1671	0.3090086702
1672	0.3090037733
1673	0.3089981652
1674	0.3089927794
1675	0.3089870216
1676	0.3089809754
1677	0.3089757746
1678	0.3089688454
1679	0.30896499
1680	0.3089603705
1681	0.3089561429
1682	0.308951017
1683	0.3089454177
1684	0.3089399528
1685	0.3089338404
1686	0.3089280716
1687	0.3089222697
1688	0.3089189163
1689	0.3089155365
1690	0.3089100319
1691	0.3089063702
1692	0.3089014161
1693	0.3088956715
1694	0.3088895856
1695	0.3088858424
1696	0.3088820398
1697	0.3088769073
1698	0.3088717902
1699	0.3088660456
1700	0.3088604111
1701	0.3088544793
1702	0.3088504786
1703	0.308845062
1704	0.3088395706
1705	0.3088341893
1706	0.3088274142
1707	0.3088211896
1708	0.3088165724
1709	0.3088106142
1710	0.3088057965
1711	0.3088003756
1712	0.3087950097
1713	0.3087909451
1714	0.3087879109
1715	0.3087828049
1716	0.308777908
1717	0.3087735857
1718	0.3087676275
1719	0.3087631314
1720	0.3087595688
1721	0.3087544253
1722	0.3087491452
1723	0.3087455254
1724	0.308739979
1725	0.3087350468
1726	0.308729987
1727	0.3087249139
1728	0.3087194379
1729	0.3087162144
1730	0.3087109256
1731	0.308705432
1732	0.3087000331
1733	0.3086965189
1734	0.3086923398
1735	0.308686571
1736	0.3086816102
1737	0.3086759779
1738	0.3086700175
1739	0.3086648498
1740	0.3086603426
1741	0.3086555382
1742	0.3086515969
1743	0.3086459315
1744	0.3086399227
1745	0.3086341142
1746	0.3086296379
1747	0.3086236312
1748	0.3086175564
1749	0.3086116268
1750	0.3086063159
1751	0.3086022073
1752	0.3085959408
1753	0.3085909096
1754	0.3085850637
1755	0.3085780288
1756	0.3085733543
1757	0.3085674996
1758	0.308562202
1759	0.3085586063
1760	0.308552756
1761	0.3085448822
1762	0.3085389703
1763	0.3085337299
1764	0.3085289365
1765	0.308524033
1766	0.3085193232
1767	0.3085134751
1768	0.3085075786
1769	0.3085025099
1770	0.3084969987
1771	0.3084934912
1772	0.308489704
1773	0.3084829487
1774	0.3084773538
1775	0.3084721927
1776	0.3084681215
1777	0.3084628129
1778	0.3084574888
1779	0.3084515196
1780	0.3084456517
1781	0.3084417852
1782	0.3084371988
1783	0.3084327555
1784	0.3084275195
1785	0.3084239393
1786	0.3084196457
1787	0.3084144647
1788	0.3084097682
1789	0.3084062673
1790	0.3084011282
1791	0.3083952206
1792	0.3083903127
1793	0.3083846187
1794	0.3083792396
1795	0.3083745299
1796	0.3083699764
1797	0.3083647647
1798	0.3083601936
1799	0.3083560432
1800	0.308353271
1801	0.3083481584
1802	0.3083427726
1803	0.3083384262
1804	0.3083337627
1805	0.3083273685
1806	0.3083208445
1807	0.3083170133
1808	0.3083115241
1809	0.3083071776
1810	0.3083019196
1811	0.3082969985
1812	0.3082925618
1813	0.3082872267
1814	0.3082818322
1815	0.3082767173
1816	0.3082705631
1817	0.3082644046
1818	0.3082586203
1819	0.3082543069
1820	0.3082487032
1821	0.3082450503
1822	0.3082415076
1823	0.3082344727
1824	0.308227702
1825	0.308223371
1826	0.3082196895
1827	0.3082145372
1828	0.3082093364
1829	0.3082060468
1830	0.308201511
1831	0.3081954229
1832	0.3081909246
1833	0.3081860981
1834	0.3081803117
1835	0.3081761216
1836	0.3081713392
1837	0.308166341
1838	0.3081621421
1839	0.3081565604
1840	0.3081522007
1841	0.3081467159
1842	0.3081424465
1843	0.3081364355
1844	0.308129645
1845	0.3081249177
1846	0.3081197125
1847	0.3081153859
1848	0.3081118519
1849	0.3081058277
1850	0.3080999862
1851	0.3080935876
1852	0.3080901307
1853	0.3080849233
1854	0.3080799868
1855	0.308074753
1856	0.3080714392
1857	0.3080672865
1858	0.3080621629
1859	0.3080585959
1860	0.3080527654
1861	0.3080475778
1862	0.3080425268
1863	0.3080365664
1864	0.3080302735
1865	0.3080253282
1866	0.3080220012
1867	0.3080167344
1868	0.3080133457
1869	0.308010283
1870	0.3080028077
1871	0.3079978602
1872	0.3079920891
1873	0.3079863885
1874	0.3079836935
1875	0.3079796223
1876	0.3079737918
1877	0.3079664817
1878	0.3079603649
1879	0.3079535854
1880	0.3079479906
1881	0.3079416999
1882	0.3079365696
1883	0.3079293277
1884	0.3079253094
1885	0.3079202429
1886	0.3079151258
1887	0.3079095331
1888	0.3079045371
1889	0.3078998582
1890	0.3078953929
1891	0.3078920417
1892	0.3078869972
1893	0.3078813583
1894	0.3078771858
1895	0.3078725333
1896	0.3078674933
1897	0.3078602008
1898	0.3078546455
1899	0.3078485178
1900	0.3078442308
1901	0.3078385699
1902	0.3078334638
1903	0.3078291702
1904	0.307825808
1905	0.307821085
1906	0.307815413
1907	0.3078098336
1908	0.3078064273
1909	0.3078002754
1910	0.3077950372
1911	0.3077903891
1912	0.3077849219
1913	0.3077800866
1914	0.3077766143
1915	0.3077733072
1916	0.3077677739
1917	0.3077634693
1918	0.3077581673
1919	0.3077526869
1920	0.3077484571
1921	0.3077431441
1922	0.3077385224
1923	0.3077353848
1924	0.3077302038
1925	0.3077241443
1926	0.3077179395
1927	0.3077131395
1928	0.3077082845
1929	0.3077035989
1930	0.3076984532
1931	0.3076937611
1932	0.3076880385
1933	0.3076838286
1934	0.3076792619
1935	0.3076754417
1936	0.3076723041
1937	0.3076662336
1938	0.307661711
1939	0.3076561227
1940	0.307650213
1941	0.3076439619
1942	0.3076377615
1943	0.3076326753
1944	0.3076274019
1945	0.3076200433
1946	0.3076157013
1947	0.3076111434
1948	0.3076056873
1949	0.3076027698
1950	0.3075997753
1951	0.3075961004
1952	0.3075929496
1953	0.307588667
1954	0.3075852718
1955	0.3075812842
1956	0.3075752269
1957	0.3075697465
1958	0.3075641583
1959	0.307559552
1960	0.3075544635
1961	0.3075499938
1962	0.3075434983
1963	0.3075386763
1964	0.3075335328
1965	0.3075282175
1966	0.3075229353
1967	0.3075188377
1968	0.3075128685
1969	0.3075074453
1970	0.3075025528
1971	0.3074987084
1972	0.3074955399
1973	0.3074890599
1974	0.3074820668
1975	0.3074776125
1976	0.3074711963
1977	0.3074654363
1978	0.3074596631
1979	0.3074558054
1980	0.3074508139
1981	0.3074480197
1982	0.3074426538
1983	0.307437867
1984	0.307432587
1985	0.3074262567
1986	0.3074210625
1987	0.3074165421
1988	0.3074133451
1989	0.3074088026
1990	0.3074036085
1991	0.3073986455
1992	0.3073938807
1993	0.3073885853
1994	0.307385342
1995	0.307382484
1996	0.3073770851
1997	0.3073714219
1998	0.3073671217
1999	0.3073604281
2000	0.3073549543
2001	0.3073517462
2002	0.307348406
2003	0.3073437667
2004	0.3073385748
2005	0.3073326606
2006	0.3073281358
2007	0.30732168
2008	0.3073175934
2009	0.3073135244
2010	0.3073088829
2011	0.3073046003
2012	0.3072983801
2013	0.3072933643
2014	0.3072885378
2015	0.3072804659
2016	0.3072764827
2017	0.307271577
2018	0.3072650948
2019	0.3072600922
2020	0.3072561069
2021	0.307252956
2022	0.3072480988
2023	0.3072421053
2024	0.3072379835
2025	0.3072340774
2026	0.3072284737
2027	0.3072227995
2028	0.3072164032
2029	0.3072123716
2030	0.3072054534
2031	0.307201195
2032	0.3071975532
2033	0.3071925176
2034	0.3071875194
2035	0.3071835957
2036	0.3071796015
2037	0.3071738239
2038	0.3071686452
2039	0.3071627816
2040	0.3071590473
2041	0.3071541966
2042	0.3071507442
2043	0.3071454487
2044	0.3071401555
2045	0.3071365885
2046	0.3071316806
2047	0.3071266053
2048	0.3071214508
2049	0.30711662
2050	0.3071103799
2051	0.3071045648
2052	0.3070988246
2053	0.3070938353
2054	0.3070895284
2055	0.3070831717
2056	0.3070787636
2057	0.3070752891
2058	0.3070720964
2059	0.307067477
2060	0.307062459
2061	0.3070589778
2062	0.3070540391
2063	0.3070476163
2064	0.3070423627
2065	0.3070374504
2066	0.3070319238
2067	0.3070270643
2068	0.3070221013
2069	0.3070176514
2070	0.3070097974
2071	0.3070045328
2072	0.3069996073
2073	0.3069950935
2074	0.306990441
2075	0.3069856454
2076	0.3069831793
2077	0.3069768886
2078	0.3069726325
2079	0.3069685965
2080	0.3069631844
2081	0.3069575212
2082	0.3069547711
2083	0.3069500812
2084	0.3069453956
2085	0.3069404965
2086	0.306935604
2087	0.3069300246
2088	0.3069240928
2089	0.3069172605
2090	0.3069120729
2091	0.3069069514
2092	0.3069020193
2093	0.3068960501
2094	0.3068914724
2095	0.3068868772
2096	0.3068826386
2097	0.3068772749
2098	0.3068732191
2099	0.3068683641
2100	0.3068628463
2101	0.3068603978
2102	0.3068551508
2103	0.3068484484
2104	0.3068433555
2105	0.3068375691
2106	0.3068336608
2107	0.30682918
2108	0.3068244241
2109	0.3068195315
2110	0.306814562
2111	0.3068102574
2112	0.3068055763
2113	0.3068015116
2114	0.3067987483
2115	0.3067936048
2116	0.3067902646
2117	0.306784247
2118	0.3067807813
2119	0.3067750521
2120	0.3067691357
2121	0.3067614447
2122	0.3067547489
2123	0.3067500875
2124	0.3067442593
2125	0.3067417007
2126	0.3067371539
2127	0.3067329858
2128	0.3067279238
2129	0.3067235245
2130	0.3067187971
2131	0.3067148712
2132	0.3067113615
2133	0.3067069138
2134	0.306699346
2135	0.3066918685
2136	0.3066889511
2137	0.3066856021
2138	0.3066819779
2139	0.3066774773
2140	0.3066730053
2141	0.3066688571
2142	0.3066641451
2143	0.3066594398
2144	0.3066551175
2145	0.3066498089
2146	0.306643974
2147	0.3066387887
2148	0.3066334558
2149	0.3066260664
2150	0.3066214469
2151	0.3066149295
2152	0.3066099621
2153	0.3066049199
2154	0.3065990542
2155	0.3065945007
2156	0.306591013
2157	0.3065877785
2158	0.3065849579
2159	0.3065806511
2160	0.3065752896
2161	0.3065703509
2162	0.3065656257
2163	0.3065610833
2164	0.3065576573
2165	0.3065519259
2166	0.3065454811
2167	0.3065399588
2168	0.3065361034
2169	0.306529412
2170	0.3065220732
2171	0.3065180615
2172	0.3065156196
2173	0.3065125877
2174	0.3065075631
2175	0.30650345
2176	0.3064987183
2177	0.3064949421
2178	0.3064880547
2179	0.3064833846
2180	0.3064793398
2181	0.3064751827
2182	0.3064701978
2183	0.3064653801
2184	0.3064594726
2185	0.3064548509
2186	0.3064519885
2187	0.3064460435
2188	0.306441325
2189	0.306434726
2190	0.306429915
2191	0.3064241396
2192	0.3064175098
2193	0.3064138834
2194	0.3064104749
2195	0.3064053952
2196	0.3064013813
2197	0.3063971273
2198	0.3063924616
2199	0.3063875911
2200	0.3063826502
2201	0.3063777467
2202	0.3063719977
2203	0.3063659954
2204	0.3063609246
2205	0.3063547066
2206	0.3063504416
2207	0.306345657
2208	0.3063405157
2209	0.3063338881
2210	0.306329916
2211	0.306323469
2212	0.3063176077
2213	0.3063129331
2214	0.3063075232
2215	0.306304619
2216	0.306299634
2217	0.3062954087
2218	0.3062891488
2219	0.306283457
2220	0.3062765366
2221	0.3062737183
2222	0.3062703318
2223	0.3062675971
2224	0.3062644815
2225	0.3062599347
2226	0.3062552272
2227	0.3062496499
2228	0.306243291
2229	0.3062389049
2230	0.3062334663
2231	0.3062292256
2232	0.3062238509
2233	0.3062207771
2234	0.3062167565
2235	0.3062136718
2236	0.306208482
2237	0.3062042875
2238	0.3062003242
2239	0.3061955352
2240	0.3061898434
2241	0.3061851226
2242	0.3061809743
2243	0.3061745604
2244	0.3061699541
2245	0.3061650858
2246	0.3061593258
2247	0.3061538014
2248	0.3061472443
2249	0.3061421602
2250	0.3061364684
2251	0.3061335906
2252	0.3061289381
2253	0.3061260251
2254	0.3061214475
2255	0.3061168478
2256	0.3061126225
2257	0.3061068426
2258	0.3061018554
2259	0.3060970224
2260	0.3060929159
2261	0.3060886708
2262	0.3060831794
2263	0.3060764836
2264	0.3060714017
2265	0.3060668923
2266	0.3060614758
2267	0.3060573253
2268	0.3060524857
2269	0.3060460475
2270	0.306041646
2271	0.3060382727
2272	0.3060336268
2273	0.3060287696
2274	0.3060244804
2275	0.3060209332
2276	0.3060172473
2277	0.3060109633
2278	0.3060044326
2279	0.3059987716
2280	0.3059942556
2281	0.3059901712
2282	0.3059857411
2283	0.3059809521
2284	0.3059757249
2285	0.305970152
2286	0.3059654137
2287	0.3059606048
2288	0.3059560096
2289	0.3059512778
2290	0.3059469028
2291	0.3059412066
2292	0.3059384543
2293	0.3059334891
2294	0.3059279405
2295	0.3059240322
2296	0.3059198135
2297	0.305914747
2298	0.3059098655
2299	0.305907089
2300	0.3059027492
2301	0.3058993649
2302	0.305893475
2303	0.3058878735
2304	0.3058815322
2305	0.3058759615
2306	0.3058719123
2307	0.3058692106
2308	0.3058636994
2309	0.3058597845
2310	0.3058553434
2311	0.3058509706
2312	0.3058465735
2313	0.3058432157
2314	0.3058396619
2315	0.3058366982
2316	0.3058305088
2317	0.3058257044
2318	0.3058195414
2319	0.3058130416
2320	0.3058091311
2321	0.3058046349
2322	0.3058004294
2323	0.3057960301
2324	0.305792604
2325	0.3057890547
2326	0.3057836954
2327	0.3057810333
2328	0.305774615
2329	0.3057712682
2330	0.3057664527
2331	0.3057633459
2332	0.3057580439
2333	0.3057531271
2334	0.305747955
2335	0.3057429921
2336	0.3057385752
2337	0.305735334
2338	0.3057301355
2339	0.3057271674
2340	0.3057225237
2341	0.3057168473
2342	0.305711913
2343	0.3057068642
2344	0.3057019739
2345	0.3056964472
2346	0.3056920436
2347	0.3056865301
2348	0.3056815804
2349	0.3056776743
2350	0.3056736207
2351	0.3056673102
2352	0.3056628867
2353	0.3056593924
2354	0.3056555656
2355	0.3056510166
2356	0.3056465534
2357	0.3056422862
2358	0.3056381182
2359	0.3056337563
2360	0.3056287251
2361	0.3056230707
2362	0.3056171742
2363	0.3056126296
2364	0.3056075235
2365	0.305603384
2366	0.3055978816
2367	0.3055941935
2368	0.3055895014
2369	0.3055857296
2370	0.3055794258
2371	0.3055747314
2372	0.3055716841
2373	0.3055659813
2374	0.3055595673
2375	0.3055552935
2376	0.3055502249
2377	0.3055444803
2378	0.3055389426
2379	0.3055348912
2380	0.3055277573
2381	0.3055223693
2382	0.3055175825
2383	0.3055128794
2384	0.3055067957
2385	0.3055018503
2386	0.3054984265
2387	0.3054941923
2388	0.3054893527
2389	0.3054834936
2390	0.3054782972
2391	0.305474521
2392	0.3054692718
2393	0.3054653305
2394	0.3054616424
2395	0.3054577232
2396	0.3054530993
2397	0.3054495917
2398	0.3054453862
2399	0.3054395866
2400	0.3054370985
2401	0.3054323425
2402	0.3054277428
2403	0.3054227909
2404	0.3054168151
2405	0.3054103945
2406	0.3054052796
2407	0.3054009948
2408	0.3053978858
2409	0.3053936803
2410	0.3053898293
2411	0.3053847628
2412	0.3053802931
2413	0.3053755591
2414	0.3053724325
2415	0.3053688236
2416	0.3053637484
2417	0.305359675
2418	0.3053554232
2419	0.3053518034
2420	0.3053483509
2421	0.3053439582
2422	0.3053409064
2423	0.305336767
2424	0.3053338848
2425	0.3053308638
2426	0.3053266253
2427	0.3053222018
2428	0.3053190752
2429	0.3053151537
2430	0.3053106157
2431	0.3053071918
2432	0.3053047433
2433	0.3053002516
2434	0.3052944497
2435	0.3052894912
2436	0.3052851667
2437	0.3052808709
2438	0.3052760533
2439	0.30527113
2440	0.3052657376
2441	0.3052612062
2442	0.3052557853
2443	0.3052521787
2444	0.3052474403
2445	0.3052426535
2446	0.3052387232
2447	0.3052346806
2448	0.3052305257
2449	0.3052264017
2450	0.3052209961
2451	0.3052165264
2452	0.3052120148
2453	0.3052072478
2454	0.3052033946
2455	0.305198828
2456	0.3051936118
2457	0.305189098
2458	0.3051832741
2459	0.3051788132
2460	0.3051751757
2461	0.3051706267
2462	0.3051668528
2463	0.3051617533
2464	0.3051555969
2465	0.305150187
2466	0.3051464593
2467	0.3051434626
2468	0.3051392835
2469	0.3051340321
2470	0.3051292122
2471	0.3051238816
2472	0.3051193942
2473	0.3051154044
2474	0.305110611
2475	0.3051058506
2476	0.3051013677
2477	0.3050973669
2478	0.3050918337
2479	0.3050868641
2480	0.3050835724
2481	0.3050790872
2482	0.3050737345
2483	0.3050703151
2484	0.3050661668
2485	0.3050629609
2486	0.3050567935
2487	0.3050529447
2488	0.305049195
2489	0.3050440911
2490	0.3050385644
2491	0.3050342841
2492	0.305030204
2493	0.3050273901
2494	0.3050229027
2495	0.3050175544
2496	0.3050122722
2497	0.305008725
2498	0.3050032997
2499	0.3049988806
2500	0.3049935301
2501	0.3049893356
2502	0.3049860152
2503	0.3049834919
2504	0.3049801671
2505	0.3049754992
2506	0.3049691689
2507	0.3049645626
2508	0.3049609296
2509	0.3049572657
2510	0.3049527145
2511	0.3049468157
2512	0.3049416987
2513	0.3049380876
2514	0.3049355797
2515	0.3049316737
2516	0.3049258718
2517	0.3049221353
2518	0.3049177976
2519	0.3049133895
2520	0.3049091906
2521	0.3049056236
2522	0.3049013366
2523	0.3048977696
2524	0.3048934364
2525	0.3048898804
2526	0.3048855186
2527	0.3048801945
2528	0.304874866
2529	0.3048715104
2530	0.3048668932
2531	0.3048623684
2532	0.3048589885
2533	0.3048538736
2534	0.3048490076
2535	0.3048447404
2536	0.3048394207
2537	0.3048363514
2538	0.3048324034
2539	0.3048296974
2540	0.304824981
2541	0.3048192805
2542	0.3048153722
2543	0.3048122257
2544	0.3048093215
2545	0.3048039644
2546	0.3048006616
2547	0.3047943908
2548	0.3047893442
2549	0.3047849713
2550	0.3047815474
2551	0.3047763797
2552	0.3047720244
2553	0.3047658262
2554	0.3047615701
2555	0.3047580934
2556	0.3047534893
2557	0.3047500698
2558	0.3047465821
2559	0.3047426452
2560	0.3047387413
2561	0.3047347538
2562	0.3047285886
2563	0.3047251383
2564	0.3047201556
2565	0.3047150077
2566	0.3047092168
2567	0.3047052909
2568	0.3047018781
2569	0.3046972476
2570	0.3046929209
2571	0.3046894729
2572	0.3046844306
2573	0.3046803748
2574	0.3046740225
2575	0.3046689737
2576	0.3046636342
2577	0.30465892
2578	0.3046547365
2579	0.304650771
2580	0.3046466051
2581	0.3046414682
2582	0.3046355276
2583	0.3046312296
2584	0.3046281493
2585	0.3046227217
2586	0.3046183488
2587	0.3046135885
2588	0.3046100633
2589	0.3046058666
2590	0.304602511
2591	0.3045999084
2592	0.3045953352
2593	0.3045896082
2594	0.3045862812
2595	0.3045801799
2596	0.3045766327
2597	0.304572676
2598	0.3045668036
2599	0.3045631067
2600	0.3045582561
2601	0.3045534891
2602	0.3045474186
2603	0.3045425371
2604	0.3045387367
2605	0.3045328005
2606	0.3045277649
2607	0.30452265
2608	0.304518526
2609	0.3045156372
2610	0.3045105663
2611	0.3045056254
2612	0.3045011468
2613	0.3044970844
2614	0.3044932378
2615	0.3044898117
2616	0.3044852781
2617	0.3044809449
2618	0.3044766909
2619	0.3044725228
2620	0.3044682468
2621	0.3044633147
2622	0.3044589683
2623	0.3044532192
2624	0.3044497007
2625	0.3044432933
2626	0.304439319
2627	0.3044351179
2628	0.3044284595
2629	0.3044238664
2630	0.3044206231
2631	0.3044181989
2632	0.3044142554
2633	0.3044087574
2634	0.3044036293
2635	0.3043993489
2636	0.3043941746
2637	0.3043897621
2638	0.3043867565
2639	0.3043831961
2640	0.3043788651
2641	0.3043725722
2642	0.3043681289
2643	0.3043652753
2644	0.304360363
2645	0.3043567916
2646	0.30435252
2647	0.3043496026
2648	0.3043456525
2649	0.3043416715
2650	0.3043371732
2651	0.3043332803
2652	0.3043296803
2653	0.3043230704
2654	0.3043187349
2655	0.30431506
2656	0.3043116582
2657	0.304307598
2658	0.3043034123
2659	0.3042992464
2660	0.3042970445
2661	0.3042929976
2662	0.304288988
2663	0.3042856632
2664	0.3042809865
2665	0.3042753079
2666	0.3042702569
2667	0.304266866
2668	0.304261793
2669	0.3042567023
2670	0.3042520851
2671	0.3042485511
2672	0.3042435903
2673	0.3042378413
2674	0.3042338318
2675	0.3042292717
2676	0.30422358
2677	0.3042209972
2678	0.304214777
2679	0.3042096951
2680	0.3042051219
2681	0.3042012841
2682	0.3041962793
2683	0.3041922609
2684	0.3041872209
2685	0.3041822469
2686	0.3041782858
2687	0.3041746285
2688	0.3041699166
2689	0.3041665169
2690	0.3041624964
2691	0.3041580707
2692	0.3041520354
2693	0.3041481205
2694	0.3041434108
2695	0.3041393021
2696	0.3041343502
2697	0.3041301953
2698	0.3041251817
2699	0.3041208198
2700	0.3041164976
2701	0.3041124572
2702	0.3041089233
2703	0.3041050106
2704	0.3040999023
2705	0.3040962384
2706	0.3040937349
2707	0.3040894391
2708	0.3040833554
2709	0.3040778024
2710	0.3040753671
2711	0.3040725003
2712	0.3040687836
2713	0.3040648269
2714	0.3040595117
2715	0.3040542867
2716	0.3040513252
2717	0.304046512
2718	0.3040426874
2719	0.304037993
2720	0.3040338051
2721	0.3040287453
2722	0.3040242051
2723	0.3040189096
2724	0.3040148604
2725	0.3040120002
2726	0.3040078189
2727	0.3040033184
2728	0.3039991459
2729	0.3039955767
2730	0.3039918754
2731	0.3039879605
2732	0.303984759
2733	0.3039815685
2734	0.3039786731
2735	0.3039745689
2736	0.303971123
2737	0.3039672455
2738	0.3039630994
2739	0.3039598561
2740	0.3039556154
2741	0.3039505115
2742	0.3039456718
2743	0.303941997
2744	0.3039382384
2745	0.3039333019
2746	0.3039274516
2747	0.3039234794
2748	0.3039190713
2749	0.303916929
2750	0.3039117018
2751	0.3039074258
2752	0.3039015711
2753	0.3038955072
2754	0.3038912312
2755	0.3038856936
2756	0.3038799357
2757	0.3038757699
2758	0.3038720069
2759	0.3038681449
2760	0.3038642872
2761	0.3038585382
2762	0.3038537668
2763	0.3038500259
2764	0.3038451136
2765	0.3038414145
2766	0.3038372794
2767	0.3038325102
2768	0.3038298305
2769	0.3038250614
2770	0.303822221
2771	0.3038184932
2772	0.3038125064
2773	0.3038079728
2774	0.3038030253
2775	0.3037983287
2776	0.3037931566
2777	0.3037893034
2778	0.3037843646
2779	0.3037807536
2780	0.3037761826
2781	0.303772184
2782	0.3037676416
2783	0.3037627689
2784	0.3037578676
2785	0.3037531579
2786	0.3037486947
2787	0.3037456254
2788	0.3037436393
2789	0.3037388129
2790	0.3037342528
2791	0.3037306132
2792	0.3037255181
2793	0.303722484
2794	0.3037177632
2795	0.3037123401
2796	0.3037076435
2797	0.3037035371
2798	0.303699805
2799	0.3036951238
2800	0.3036909624
2801	0.3036878864
2802	0.3036843304
2803	0.3036805014
2804	0.3036734687
2805	0.3036688536
2806	0.3036649409
2807	0.3036612815
2808	0.3036572367
2809	0.3036535574
2810	0.3036513534
2811	0.3036478877
2812	0.3036434201
2813	0.3036396461
2814	0.3036364226
2815	0.3036310083
2816	0.3036273356
2817	0.3036237973
2818	0.3036200453
2819	0.3036150868
2820	0.3036109297
2821	0.3036072394
2822	0.3036025891
2823	0.3035991542
2824	0.303595988
2825	0.3035911153
2826	0.3035874712
2827	0.3035850536
2828	0.3035803857
2829	0.303575797
2830	0.3035724326
2831	0.3035678242
2832	0.3035641405
2833	0.3035605537
2834	0.3035562028
2835	0.3035521999
2836	0.3035478666
2837	0.303543496
2838	0.3035389822
2839	0.3035362453
2840	0.3035329711
2841	0.3035293029
2842	0.3035258217
2843	0.3035212881
2844	0.3035170782
2845	0.303512516
2846	0.3035088301
2847	0.303504913
2848	0.3034998047
2849	0.3034956344
2850	0.3034916447
2851	0.3034870054
2852	0.3034838942
2853	0.3034806355
2854	0.3034763485
2855	0.3034722046
2856	0.3034677701
2857	0.3034632783
2858	0.3034584056
2859	0.3034547902
2860	0.3034497128
2861	0.3034456151
2862	0.3034394257
2863	0.3034343571
2864	0.3034301229
2865	0.3034258866
2866	0.3034189376
2867	0.303415364
2868	0.3034120546
2869	0.303407761
2870	0.3034039012
2871	0.3033990791
2872	0.3033955011
2873	0.3033909345
2874	0.3033861873
2875	0.303382682
2876	0.3033790445
2877	0.3033732889
2878	0.3033686408
2879	0.3033639751
2880	0.3033591729
2881	0.3033558657
2882	0.3033512154
2883	0.3033482077
2884	0.3033445548
2885	0.30334051
2886	0.303336681
2887	0.3033326604
2888	0.3033267243
2889	0.3033222523
2890	0.3033174479
2891	0.303313456
2892	0.3033095058
2893	0.3033062625
2894	0.3033030346
2895	0.3032997869
2896	0.3032954801
2897	0.3032906823
2898	0.3032875446
2899	0.3032821039
2900	0.3032775262
2901	0.3032743137
2902	0.3032707864
2903	0.3032668935
2904	0.3032636194
2905	0.3032605324
2906	0.3032554726
2907	0.3032511966
2908	0.3032482021
2909	0.3032440252
2910	0.3032385954
2911	0.303234478
2912	0.3032306798
2913	0.3032267297
2914	0.3032233388
2915	0.303219937
2916	0.3032158702
2917	0.3032109336
2918	0.3032057439
2919	0.3032012785
2920	0.3031986826
2921	0.3031928697
2922	0.3031889988
2923	0.3031862025
2924	0.3031817856
2925	0.3031763889
2926	0.3031706773
